image_id,category_id,bbox,score
651,1,"[1389.0, 528.0, 414.0, 199.0]",0.222653239965438
651,1,"[126.0, 509.0, 714.0, 167.0]",0.21093569695949502
651,5,"[1556.0, 670.0, 207.0, 229.0]",0.207533970475196
590,1,"[565.0, 312.0, 195.0, 139.0]",0.6238940954208371
590,5,"[538.0, 495.0, 184.0, 131.0]",0.502163648605346
590,7,"[1341.0, 284.0, 57.0, 70.0]",0.484736651182174
590,7,"[620.0, 268.0, 705.0, 149.0]",0.40572154521942105
590,7,"[689.0, 248.0, 56.0, 67.0]",0.38300156593322704
590,18,"[414.0, 141.0, 425.0, 258.0]",0.36477941274642905
590,5,"[0.0, 487.0, 732.0, 163.0]",0.36422219872474604
590,7,"[586.0, 275.0, 76.0, 57.0]",0.330059945583343
590,5,"[571.0, 511.0, 798.0, 150.0]",0.314088314771652
590,5,"[393.0, 511.0, 1231.0, 320.0]",0.30764788389205905
590,1,"[1281.0, 342.0, 135.0, 165.0]",0.293882668018341
590,7,"[581.0, 256.0, 165.0, 64.0]",0.27666178345680204
590,5,"[1234.0, 550.0, 494.0, 150.0]",0.272263467311859
590,2,"[1648.0, 446.0, 61.0, 69.0]",0.261140048503875
590,18,"[0.0, 110.0, 151.0, 276.0]",0.25726664066314703
590,7,"[1281.0, 308.0, 520.0, 184.0]",0.252715855836868
590,1,"[334.0, 279.0, 1246.0, 289.0]",0.248647332191467
590,1,"[608.0, 329.0, 786.0, 201.0]",0.24754817783832503
590,7,"[1324.0, 367.0, 375.0, 104.0]",0.24175262451171803
590,5,"[1647.0, 555.0, 75.0, 49.0]",0.23573921620845703
590,5,"[1189.0, 549.0, 193.0, 116.0]",0.23004432022571503
590,1,"[11.0, 330.0, 756.0, 150.0]",0.22640423476696
590,7,"[618.0, 314.0, 733.0, 173.0]",0.219545289874076
590,18,"[0.0, 104.0, 1007.0, 374.0]",0.21872468292713101
590,7,"[693.0, 197.0, 690.0, 174.0]",0.202105969190597
590,5,"[0.0, 514.0, 76.0, 82.0]",0.20066222548484802
604,18,"[314.0, 180.0, 437.0, 282.0]",0.54375159740448
604,1,"[1517.0, 485.0, 70.0, 73.0]",0.458426088094711
604,5,"[448.0, 572.0, 757.0, 126.0]",0.43098318576812705
604,1,"[468.0, 419.0, 766.0, 162.0]",0.39551505446434004
604,5,"[484.0, 578.0, 113.0, 82.0]",0.36853092908859203
604,5,"[868.0, 567.0, 384.0, 87.0]",0.35214409232139504
604,5,"[885.0, 569.0, 705.0, 133.0]",0.332198917865753
604,7,"[879.0, 392.0, 339.0, 72.0]",0.31484305858612005
604,7,"[557.0, 378.0, 403.0, 79.0]",0.304651379585266
604,1,"[421.0, 393.0, 183.0, 128.0]",0.26977556943893405
604,7,"[552.0, 340.0, 57.0, 68.0]",0.255656838417053
604,7,"[542.0, 333.0, 726.0, 130.0]",0.247651904821395
604,2,"[914.0, 456.0, 657.0, 129.0]",0.24195533990859902
604,5,"[451.0, 547.0, 1077.0, 421.0]",0.240826427936553
604,7,"[1150.0, 417.0, 418.0, 77.0]",0.23768192529678303
604,5,"[1034.0, 568.0, 576.0, 76.0]",0.237644389271736
604,7,"[827.0, 407.0, 736.0, 129.0]",0.22913184762001002
604,5,"[1526.0, 580.0, 63.0, 52.0]",0.219924002885818
604,5,"[423.0, 549.0, 187.0, 114.0]",0.219518855214118
604,18,"[269.0, 155.0, 1135.0, 314.0]",0.216083735227584
604,5,"[459.0, 482.0, 780.0, 171.0]",0.21200743317604
119,1,"[14.0, 670.0, 863.0, 410.0]",0.815548598766326
119,31,"[1237.0, 698.0, 662.0, 147.0]",0.516825497150421
119,7,"[66.0, 370.0, 207.0, 213.0]",0.507448077201843
119,7,"[585.0, 506.0, 187.0, 214.0]",0.473906815052032
119,1,"[414.0, 739.0, 475.0, 341.0]",0.46850612759590105
119,7,"[27.0, 444.0, 743.0, 248.0]",0.353464245796203
119,1,"[14.0, 625.0, 300.0, 451.0]",0.277258992195129
119,11,"[1021.0, 736.0, 91.0, 83.0]",0.26593667268753
418,5,"[1644.0, 495.0, 86.0, 94.0]",0.7955321669578551
418,5,"[563.0, 542.0, 578.0, 179.0]",0.5854722857475281
418,18,"[435.0, 7.0, 461.0, 341.0]",0.558854281902313
418,1,"[1635.0, 332.0, 96.0, 112.0]",0.55471521615982
418,7,"[573.0, 256.0, 504.0, 157.0]",0.524807274341583
418,7,"[958.0, 242.0, 92.0, 97.0]",0.500097334384918
418,5,"[528.0, 501.0, 1228.0, 312.0]",0.42050167918205206
418,7,"[949.0, 211.0, 794.0, 156.0]",0.394822269678115
418,1,"[497.0, 339.0, 624.0, 193.0]",0.37628868222236606
418,5,"[0.0, 507.0, 1109.0, 307.0]",0.37152671813964805
418,7,"[1684.0, 281.0, 48.0, 62.0]",0.337691634893417
418,5,"[878.0, 571.0, 263.0, 176.0]",0.333189249038696
418,5,"[928.0, 512.0, 795.0, 237.0]",0.31831005215644803
418,7,"[564.0, 130.0, 1280.0, 322.0]",0.30902168154716403
418,2,"[602.0, 270.0, 1162.0, 302.0]",0.30875629186630205
418,2,"[1004.0, 303.0, 136.0, 200.0]",0.29461002349853505
418,5,"[0.0, 496.0, 726.0, 183.0]",0.27689725160598705
418,7,"[564.0, 304.0, 337.0, 103.0]",0.26450964808464
418,5,"[576.0, 514.0, 316.0, 139.0]",0.228706777095794
418,18,"[16.0, 23.0, 294.0, 361.0]",0.20735926926136003
418,2,"[543.0, 332.0, 604.0, 201.0]",0.20560400187969202
418,18,"[0.0, 88.0, 148.0, 291.0]",0.20485441386699602
418,7,"[695.0, 236.0, 341.0, 122.0]",0.200329661369323
333,18,"[1082.0, 102.0, 449.0, 353.0]",0.729913175106048
333,1,"[596.0, 418.0, 542.0, 200.0]",0.633921146392822
333,5,"[719.0, 715.0, 194.0, 188.0]",0.5720831751823421
333,5,"[711.0, 573.0, 438.0, 316.0]",0.552832961082458
333,5,"[622.0, 600.0, 1276.0, 371.0]",0.424539417028427
333,18,"[392.0, 111.0, 1178.0, 355.0]",0.42060014605522106
333,8,"[753.0, 331.0, 93.0, 93.0]",0.42000189423561
333,18,"[356.0, 95.0, 486.0, 284.0]",0.392721891403198
333,1,"[581.0, 426.0, 1236.0, 277.0]",0.34659954905509904
333,1,"[1095.0, 456.0, 74.0, 101.0]",0.33627474308013905
333,5,"[1801.0, 623.0, 61.0, 78.0]",0.297167599201202
333,5,"[1663.0, 578.0, 212.0, 121.0]",0.29423549771308904
333,5,"[1032.0, 561.0, 782.0, 159.0]",0.28092566132545405
333,5,"[1073.0, 606.0, 111.0, 81.0]",0.279264479875564
333,7,"[498.0, 325.0, 642.0, 150.0]",0.24673739075660703
333,1,"[894.0, 429.0, 279.0, 123.0]",0.23932953178882602
333,1,"[1704.0, 471.0, 75.0, 74.0]",0.236466690897941
333,7,"[762.0, 341.0, 323.0, 101.0]",0.23418042063713002
333,1,"[1685.0, 464.0, 205.0, 106.0]",0.226523369550704
55,20,"[926.0, 244.0, 969.0, 478.0]",0.950646698474884
55,24,"[283.0, 868.0, 338.0, 211.0]",0.7587726712226861
55,20,"[113.0, 106.0, 1735.0, 795.0]",0.5270396471023561
87,31,"[45.0, 29.0, 1259.0, 1023.0]",0.9443532824516291
87,31,"[11.0, 10.0, 1284.0, 500.0]",0.371526271104812
87,1,"[225.0, 486.0, 97.0, 99.0]",0.30002260208129805
87,1,"[1582.0, 687.0, 115.0, 97.0]",0.26537165045738204
87,5,"[1581.0, 854.0, 89.0, 89.0]",0.26073846220970104
87,7,"[1622.0, 638.0, 49.0, 51.0]",0.21957916021347001
87,7,"[254.0, 440.0, 58.0, 63.0]",0.210613429546356
147,18,"[85.0, 6.0, 1191.0, 358.0]",0.597433745861053
147,1,"[1718.0, 377.0, 142.0, 170.0]",0.553274691104888
147,1,"[231.0, 378.0, 506.0, 166.0]",0.5340197682380671
147,5,"[251.0, 548.0, 506.0, 145.0]",0.46281915903091403
147,18,"[590.0, 0.0, 547.0, 326.0]",0.458509564399719
147,5,"[1721.0, 600.0, 130.0, 147.0]",0.41129991412162703
147,18,"[6.0, 18.0, 456.0, 279.0]",0.40438991785049405
147,8,"[1755.0, 311.0, 66.0, 65.0]",0.37007987499237005
147,1,"[1474.0, 358.0, 387.0, 200.0]",0.348563253879547
147,5,"[239.0, 569.0, 92.0, 106.0]",0.31005573272705
147,1,"[185.0, 380.0, 144.0, 147.0]",0.285207271575927
147,8,"[225.0, 335.0, 59.0, 62.0]",0.283499926328659
147,5,"[344.0, 497.0, 1576.0, 450.0]",0.27252817153930603
147,5,"[563.0, 521.0, 186.0, 124.0]",0.262353807687759
147,1,"[510.0, 380.0, 214.0, 121.0]",0.25601121783256503
147,5,"[1457.0, 474.0, 402.0, 274.0]",0.232652515172958
147,7,"[239.0, 320.0, 393.0, 74.0]",0.210132881999015
830,5,"[800.0, 613.0, 80.0, 83.0]",0.732330083847045
830,5,"[1347.0, 746.0, 124.0, 219.0]",0.675143122673034
830,31,"[647.0, 218.0, 775.0, 439.0]",0.577777504920959
830,7,"[1346.0, 204.0, 105.0, 117.0]",0.534665465354919
830,24,"[620.0, 398.0, 194.0, 411.0]",0.410986483097076
830,7,"[682.0, 213.0, 707.0, 152.0]",0.37074482440948403
830,5,"[892.0, 644.0, 572.0, 306.0]",0.302443861961364
830,7,"[785.0, 334.0, 53.0, 66.0]",0.300040304660797
830,1,"[785.0, 395.0, 81.0, 132.0]",0.28497660160064703
830,2,"[1309.0, 318.0, 191.0, 272.0]",0.265715301036834
830,1,"[813.0, 344.0, 666.0, 218.0]",0.22508943080902102
830,24,"[625.0, 627.0, 144.0, 217.0]",0.22112831473350503
830,7,"[665.0, 147.0, 737.0, 146.0]",0.204969733953475
273,18,"[873.0, 15.0, 446.0, 366.0]",0.705327689647674
273,18,"[150.0, 16.0, 1200.0, 360.0]",0.62344604730606
273,5,"[1219.0, 665.0, 580.0, 154.0]",0.587146997451782
273,5,"[886.0, 599.0, 492.0, 241.0]",0.509296834468841
273,1,"[1691.0, 456.0, 148.0, 143.0]",0.432003676891326
273,1,"[1194.0, 423.0, 639.0, 192.0]",0.42602321505546503
273,5,"[1216.0, 699.0, 173.0, 127.0]",0.397692263126373
273,1,"[838.0, 393.0, 597.0, 219.0]",0.39084899425506503
273,1,"[865.0, 389.0, 998.0, 313.0]",0.389729648828506
273,5,"[159.0, 510.0, 63.0, 78.0]",0.330696761608123
273,1,"[144.0, 384.0, 77.0, 86.0]",0.308607161045074
273,7,"[1759.0, 389.0, 58.0, 68.0]",0.307421326637268
273,5,"[43.0, 530.0, 1322.0, 410.0]",0.306471198797225
273,8,"[1306.0, 397.0, 70.0, 69.0]",0.288174629211425
273,5,"[723.0, 464.0, 1078.0, 375.0]",0.27875348925590504
273,5,"[1676.0, 663.0, 107.0, 112.0]",0.24531550705432803
273,7,"[1008.0, 326.0, 760.0, 170.0]",0.24457536637783
273,7,"[799.0, 330.0, 638.0, 158.0]",0.233448863029479
273,1,"[771.0, 370.0, 62.0, 81.0]",0.23341776430606803
273,5,"[123.0, 495.0, 816.0, 168.0]",0.230691075325012
273,18,"[77.0, 20.0, 559.0, 305.0]",0.21533340215682903
273,1,"[778.0, 376.0, 255.0, 151.0]",0.20806141197681402
754,18,"[345.0, 48.0, 466.0, 359.0]",0.765241503715515
754,1,"[250.0, 391.0, 142.0, 154.0]",0.551610708236694
754,1,"[246.0, 379.0, 621.0, 160.0]",0.5364948511123651
754,5,"[277.0, 602.0, 177.0, 110.0]",0.48641178011894204
754,5,"[298.0, 534.0, 608.0, 186.0]",0.44801649451255804
754,1,"[1421.0, 379.0, 66.0, 71.0]",0.42896226048469505
754,7,"[764.0, 358.0, 194.0, 49.0]",0.310057163238525
754,7,"[279.0, 330.0, 53.0, 67.0]",0.30121582746505704
754,5,"[723.0, 501.0, 275.0, 89.0]",0.27333799004554704
754,5,"[721.0, 492.0, 749.0, 154.0]",0.27252534031867903
754,5,"[334.0, 502.0, 1114.0, 322.0]",0.267300337553024
754,18,"[296.0, 31.0, 968.0, 371.0]",0.22060117125511103
754,5,"[1416.0, 484.0, 55.0, 53.0]",0.21345901489257801
754,2,"[732.0, 387.0, 718.0, 134.0]",0.20282766222953702
2,7,"[1397.0, 293.0, 418.0, 211.0]",0.613349974155426
2,1,"[1296.0, 426.0, 599.0, 449.0]",0.597924828529357
2,18,"[582.0, 26.0, 439.0, 356.0]",0.59084415435791
2,1,"[428.0, 372.0, 67.0, 78.0]",0.5479223132133481
2,7,"[1682.0, 290.0, 156.0, 192.0]",0.5199431180953981
2,18,"[195.0, 11.0, 1001.0, 353.0]",0.475370466709136
2,5,"[1270.0, 746.0, 184.0, 153.0]",0.44030684232711703
2,1,"[1321.0, 473.0, 141.0, 196.0]",0.336674839258193
2,7,"[1390.0, 379.0, 317.0, 121.0]",0.304416447877883
2,5,"[431.0, 475.0, 61.0, 62.0]",0.27852460741996704
2,7,"[1401.0, 401.0, 84.0, 86.0]",0.25338590145111
2,18,"[126.0, 11.0, 496.0, 319.0]",0.22565330564975702
60,31,"[50.0, 29.0, 1870.0, 829.0]",0.9604805707931511
60,1,"[1029.0, 591.0, 547.0, 156.0]",0.598812520503997
60,1,"[1442.0, 590.0, 166.0, 136.0]",0.38810062408447205
60,7,"[1492.0, 517.0, 60.0, 76.0]",0.33172389864921503
60,5,"[1056.0, 750.0, 509.0, 153.0]",0.281554669141769
60,1,"[971.0, 634.0, 214.0, 102.0]",0.23560272157192202
60,5,"[1137.0, 765.0, 65.0, 89.0]",0.210892289876937
60,5,"[970.0, 728.0, 228.0, 124.0]",0.208786442875862
60,1,"[1109.0, 626.0, 83.0, 92.0]",0.203072860836982
881,31,"[48.0, 0.0, 1872.0, 1075.0]",0.9906949996948241
881,5,"[932.0, 589.0, 191.0, 175.0]",0.543908953666687
881,7,"[947.0, 84.0, 112.0, 145.0]",0.393924832344055
881,1,"[880.0, 224.0, 260.0, 261.0]",0.37331888079643205
269,18,"[585.0, 0.0, 464.0, 322.0]",0.704829931259155
269,5,"[946.0, 558.0, 504.0, 192.0]",0.510084569454193
269,5,"[471.0, 450.0, 73.0, 75.0]",0.370427757501602
269,1,"[481.0, 321.0, 69.0, 83.0]",0.349437266588211
269,5,"[495.0, 461.0, 700.0, 217.0]",0.336386412382125
269,2,"[481.0, 321.0, 69.0, 83.0]",0.333938479423522
269,1,"[544.0, 359.0, 593.0, 173.0]",0.32220348715782104
269,5,"[654.0, 532.0, 1145.0, 427.0]",0.29962888360023504
269,5,"[313.0, 480.0, 1111.0, 356.0]",0.29842737317085205
269,1,"[912.0, 377.0, 213.0, 131.0]",0.282566100358963
269,5,"[1264.0, 595.0, 635.0, 173.0]",0.27370831370353704
269,2,"[1822.0, 571.0, 98.0, 66.0]",0.23269592225551602
269,5,"[909.0, 521.0, 239.0, 149.0]",0.222367584705352
269,1,"[1377.0, 457.0, 87.0, 103.0]",0.20995265245437603
381,5,"[1280.0, 655.0, 637.0, 278.0]",0.579012036323547
381,18,"[1318.0, 66.0, 465.0, 298.0]",0.5392628312110901
381,7,"[1450.0, 347.0, 262.0, 132.0]",0.39521941542625405
381,5,"[1294.0, 721.0, 165.0, 179.0]",0.34869444370269703
381,7,"[1373.0, 324.0, 522.0, 164.0]",0.316974848508834
381,2,"[1362.0, 411.0, 558.0, 223.0]",0.282715886831283
381,1,"[1322.0, 412.0, 164.0, 212.0]",0.26518705487251204
381,2,"[1622.0, 459.0, 80.0, 120.0]",0.24818314611911702
381,5,"[1782.0, 792.0, 138.0, 148.0]",0.244743093848228
946,31,"[35.0, 25.0, 1643.0, 1055.0]",0.9916300177574151
378,18,"[1367.0, 55.0, 490.0, 362.0]",0.534759163856506
378,5,"[813.0, 546.0, 645.0, 215.0]",0.532656252384185
378,1,"[802.0, 340.0, 672.0, 199.0]",0.44051182270050004
378,18,"[763.0, 31.0, 989.0, 361.0]",0.368529945611953
378,5,"[820.0, 592.0, 164.0, 170.0]",0.367898762226104
378,1,"[1327.0, 386.0, 153.0, 169.0]",0.353196531534194
378,7,"[1060.0, 316.0, 365.0, 83.0]",0.339169114828109
378,7,"[990.0, 285.0, 349.0, 90.0]",0.33856633305549605
378,7,"[825.0, 252.0, 602.0, 154.0]",0.33443585038185103
378,5,"[854.0, 571.0, 727.0, 388.0]",0.278489112854003
378,5,"[1326.0, 611.0, 149.0, 134.0]",0.27041542530059803
378,7,"[1387.0, 328.0, 66.0, 76.0]",0.268591552972793
378,5,"[165.0, 443.0, 1250.0, 384.0]",0.21093563735485002
378,18,"[697.0, 13.0, 431.0, 233.0]",0.204133868217468
665,18,"[791.0, 83.0, 412.0, 352.0]",0.680684983730316
665,18,"[73.0, 41.0, 1143.0, 365.0]",0.506543517112731
665,1,"[253.0, 378.0, 708.0, 148.0]",0.426087409257888
665,5,"[698.0, 551.0, 637.0, 146.0]",0.41586321592330905
665,5,"[948.0, 555.0, 396.0, 111.0]",0.394593298435211
665,5,"[255.0, 536.0, 1112.0, 284.0]",0.366295427083969
665,5,"[261.0, 508.0, 667.0, 161.0]",0.355537950992584
665,2,"[195.0, 377.0, 74.0, 89.0]",0.35414713621139504
665,1,"[724.0, 439.0, 640.0, 143.0]",0.28172197937965304
665,1,"[1265.0, 456.0, 97.0, 75.0]",0.26557233929634
665,7,"[979.0, 384.0, 353.0, 78.0]",0.24556113779544803
665,1,"[964.0, 436.0, 386.0, 98.0]",0.24543754756450603
665,7,"[395.0, 329.0, 325.0, 62.0]",0.23036330938339203
665,5,"[204.0, 510.0, 272.0, 137.0]",0.21809948980808203
665,1,"[260.0, 399.0, 1085.0, 271.0]",0.20675319433212203
711,7,"[636.0, 312.0, 344.0, 75.0]",0.45732545852661105
711,5,"[747.0, 524.0, 316.0, 111.0]",0.43692159652709905
711,18,"[444.0, 165.0, 444.0, 253.0]",0.42577591538429205
711,7,"[605.0, 283.0, 54.0, 72.0]",0.42303812503814703
711,5,"[571.0, 505.0, 494.0, 143.0]",0.41985544562339705
711,1,"[585.0, 371.0, 475.0, 157.0]",0.40173363685607905
711,1,"[560.0, 346.0, 144.0, 143.0]",0.322828710079193
711,1,"[570.0, 350.0, 274.0, 139.0]",0.303870052099227
711,1,"[961.0, 394.0, 107.0, 81.0]",0.28343066573143
711,1,"[798.0, 382.0, 274.0, 116.0]",0.255606770515441
711,18,"[0.0, 135.0, 159.0, 297.0]",0.21873775124549802
711,5,"[938.0, 547.0, 111.0, 80.0]",0.211247220635414
711,18,"[35.0, 120.0, 986.0, 333.0]",0.20378752052783902
596,7,"[306.0, 152.0, 89.0, 107.0]",0.8710634708404541
596,1,"[270.0, 263.0, 154.0, 203.0]",0.68317437171936
596,18,"[395.0, 149.0, 431.0, 302.0]",0.524011492729187
596,5,"[281.0, 554.0, 145.0, 147.0]",0.51666659116745
596,5,"[305.0, 524.0, 781.0, 190.0]",0.37407448887825
596,5,"[936.0, 528.0, 506.0, 97.0]",0.36229208111763
596,1,"[1395.0, 430.0, 72.0, 91.0]",0.36047118902206404
596,5,"[293.0, 522.0, 1154.0, 291.0]",0.357261776924133
596,2,"[944.0, 371.0, 82.0, 96.0]",0.328085601329803
596,7,"[969.0, 345.0, 454.0, 82.0]",0.31653022766113204
596,5,"[960.0, 524.0, 228.0, 104.0]",0.287274301052093
596,7,"[987.0, 324.0, 311.0, 76.0]",0.284058660268783
596,1,"[950.0, 394.0, 497.0, 145.0]",0.271877884864807
596,7,"[1370.0, 386.0, 81.0, 51.0]",0.220067605376243
596,5,"[1402.0, 554.0, 58.0, 69.0]",0.20322473347187
867,2,"[775.0, 247.0, 268.0, 289.0]",0.720563173294067
867,5,"[891.0, 643.0, 141.0, 230.0]",0.676252961158752
867,7,"[875.0, 114.0, 99.0, 116.0]",0.6320497393608091
867,31,"[672.0, 16.0, 1210.0, 399.0]",0.31812924146652205
867,7,"[748.0, 124.0, 223.0, 142.0]",0.29161813855171204
867,38,"[546.0, 0.0, 716.0, 172.0]",0.258148998022079
146,5,"[243.0, 502.0, 523.0, 166.0]",0.565584361553192
146,5,"[1471.0, 411.0, 449.0, 319.0]",0.416625380516052
146,5,"[588.0, 506.0, 187.0, 130.0]",0.40429320931434604
146,1,"[230.0, 343.0, 533.0, 177.0]",0.398097544908523
146,5,"[247.0, 553.0, 85.0, 111.0]",0.372301757335662
146,18,"[20.0, 0.0, 435.0, 289.0]",0.32753559947013805
146,8,"[227.0, 303.0, 60.0, 63.0]",0.280710488557815
146,5,"[306.0, 454.0, 1614.0, 380.0]",0.279561519622802
146,1,"[1511.0, 295.0, 74.0, 83.0]",0.26936927437782204
146,1,"[202.0, 352.0, 149.0, 145.0]",0.24825790524482702
146,1,"[1486.0, 285.0, 417.0, 228.0]",0.24112379550933802
146,8,"[614.0, 285.0, 76.0, 77.0]",0.236533194780349
146,5,"[1850.0, 557.0, 70.0, 158.0]",0.22143805027008
146,1,"[524.0, 344.0, 215.0, 137.0]",0.22044113278388902
419,1,"[374.0, 352.0, 693.0, 192.0]",0.6282161474227901
419,18,"[349.0, 43.0, 463.0, 362.0]",0.574487388134002
419,7,"[830.0, 278.0, 99.0, 95.0]",0.5644038319587701
419,5,"[353.0, 512.0, 1411.0, 309.0]",0.48956570029258706
419,5,"[427.0, 569.0, 635.0, 173.0]",0.45867347717285106
419,2,"[1791.0, 349.0, 67.0, 88.0]",0.43279948830604503
419,5,"[842.0, 530.0, 729.0, 262.0]",0.387783885002136
419,5,"[848.0, 583.0, 235.0, 192.0]",0.36632490158081005
419,1,"[348.0, 381.0, 125.0, 136.0]",0.335068732500076
419,7,"[1457.0, 314.0, 385.0, 79.0]",0.324325412511825
419,1,"[353.0, 295.0, 1454.0, 269.0]",0.319743275642395
419,7,"[359.0, 338.0, 69.0, 61.0]",0.318974763154983
419,7,"[852.0, 265.0, 759.0, 150.0]",0.314382046461105
419,1,"[453.0, 365.0, 1214.0, 350.0]",0.310528337955474
419,5,"[403.0, 572.0, 90.0, 99.0]",0.266604512929916
419,5,"[1436.0, 485.0, 442.0, 173.0]",0.258697569370269
419,7,"[279.0, 147.0, 1570.0, 301.0]",0.255430221557617
419,7,"[404.0, 265.0, 561.0, 140.0]",0.25461855530738803
419,1,"[812.0, 331.0, 790.0, 209.0]",0.211530223488807
419,5,"[1788.0, 472.0, 65.0, 68.0]",0.20240370929241103
614,18,"[84.0, 38.0, 1117.0, 380.0]",0.5710206031799311
614,18,"[746.0, 87.0, 457.0, 324.0]",0.5261572003364561
614,18,"[13.0, 86.0, 535.0, 294.0]",0.511496603488922
614,5,"[1088.0, 748.0, 305.0, 219.0]",0.42740333080291704
614,7,"[1109.0, 290.0, 242.0, 145.0]",0.39998331665992704
614,5,"[173.0, 544.0, 1166.0, 434.0]",0.35920473933219904
614,1,"[847.0, 419.0, 504.0, 208.0]",0.323069959878921
614,5,"[928.0, 578.0, 409.0, 373.0]",0.29949551820755005
614,7,"[1221.0, 282.0, 134.0, 145.0]",0.28185150027275
614,7,"[790.0, 376.0, 432.0, 75.0]",0.26117289066314703
614,7,"[871.0, 278.0, 475.0, 188.0]",0.25470709800720204
614,1,"[266.0, 421.0, 63.0, 82.0]",0.23494262993335702
614,2,"[266.0, 421.0, 63.0, 82.0]",0.23245517909526803
614,5,"[282.0, 561.0, 59.0, 74.0]",0.23068112134933402
614,1,"[166.0, 401.0, 1181.0, 271.0]",0.20280817151069602
608,18,"[466.0, 125.0, 471.0, 350.0]",0.771766126155853
608,5,"[105.0, 765.0, 144.0, 149.0]",0.768104255199432
608,7,"[153.0, 390.0, 78.0, 97.0]",0.518926501274108
608,1,"[109.0, 484.0, 177.0, 186.0]",0.44962289929389904
608,5,"[766.0, 572.0, 749.0, 136.0]",0.411903917789459
608,5,"[103.0, 608.0, 1238.0, 348.0]",0.40207916498184204
608,7,"[158.0, 407.0, 770.0, 112.0]",0.331231981515884
608,1,"[62.0, 435.0, 1168.0, 280.0]",0.306999802589416
608,7,"[154.0, 399.0, 418.0, 98.0]",0.293871819972991
608,5,"[1154.0, 559.0, 358.0, 92.0]",0.28250595927238403
608,5,"[131.0, 590.0, 556.0, 324.0]",0.281900346279144
608,1,"[1448.0, 449.0, 66.0, 72.0]",0.279254585504531
608,5,"[385.0, 585.0, 801.0, 180.0]",0.278668314218521
608,1,"[72.0, 463.0, 771.0, 200.0]",0.24500642716884602
608,1,"[805.0, 451.0, 715.0, 132.0]",0.24355553090572302
608,7,"[757.0, 417.0, 478.0, 63.0]",0.23500022292137102
608,18,"[33.0, 112.0, 244.0, 348.0]",0.231859892606735
608,18,"[28.0, 164.0, 184.0, 230.0]",0.216795966029167
608,7,"[808.0, 403.0, 712.0, 131.0]",0.210593178868293
608,7,"[1086.0, 413.0, 433.0, 78.0]",0.203698322176933
624,18,"[559.0, 46.0, 432.0, 366.0]",0.7512880563735961
624,5,"[1814.0, 644.0, 90.0, 70.0]",0.49770146608352606
624,5,"[652.0, 543.0, 490.0, 150.0]",0.49152973294258107
624,7,"[700.0, 358.0, 330.0, 66.0]",0.37502279877662603
624,18,"[186.0, 17.0, 973.0, 353.0]",0.370741158723831
624,2,"[594.0, 416.0, 579.0, 168.0]",0.270201206207275
624,1,"[1853.0, 523.0, 63.0, 86.0]",0.26908054947853
624,2,"[842.0, 424.0, 342.0, 99.0]",0.262943387031555
624,5,"[619.0, 537.0, 1301.0, 420.0]",0.21593296527862502
624,5,"[8.0, 496.0, 1090.0, 324.0]",0.213393345475196
197,1,"[187.0, 179.0, 83.0, 85.0]",0.604488492012023
197,5,"[623.0, 355.0, 215.0, 116.0]",0.43943244218826205
197,5,"[608.0, 314.0, 683.0, 171.0]",0.380835533142089
197,5,"[193.0, 319.0, 625.0, 162.0]",0.376403540372848
197,1,"[1231.0, 225.0, 58.0, 69.0]",0.33861044049263
197,1,"[644.0, 212.0, 652.0, 135.0]",0.32276532053947404
197,1,"[191.0, 185.0, 642.0, 160.0]",0.26223403215408303
197,1,"[641.0, 199.0, 219.0, 126.0]",0.253159314393997
197,5,"[195.0, 298.0, 73.0, 67.0]",0.229532912373542
409,18,"[14.0, 15.0, 381.0, 390.0]",0.6849923133850091
409,5,"[575.0, 545.0, 755.0, 161.0]",0.399935215711593
409,1,"[596.0, 437.0, 84.0, 87.0]",0.335916548967361
409,5,"[1000.0, 536.0, 334.0, 120.0]",0.28559914231300304
409,1,"[1282.0, 429.0, 66.0, 75.0]",0.249332621693611
409,7,"[605.0, 384.0, 485.0, 80.0]",0.237833634018898
409,2,"[893.0, 546.0, 97.0, 101.0]",0.224858969449996
409,7,"[605.0, 382.0, 727.0, 156.0]",0.202661603689193
106,2,"[688.0, 464.0, 607.0, 213.0]",0.634884893894195
106,7,"[738.0, 383.0, 62.0, 71.0]",0.400732815265655
106,2,"[684.0, 458.0, 135.0, 158.0]",0.38167425990104603
106,31,"[20.0, 0.0, 783.0, 539.0]",0.37312757968902505
106,7,"[701.0, 361.0, 555.0, 188.0]",0.355913460254669
106,7,"[745.0, 385.0, 313.0, 104.0]",0.34231454133987405
106,5,"[698.0, 601.0, 607.0, 193.0]",0.30963581800460804
106,2,"[1210.0, 532.0, 153.0, 186.0]",0.30040684342384305
106,7,"[1165.0, 492.0, 63.0, 69.0]",0.222620621323585
106,7,"[950.0, 465.0, 283.0, 101.0]",0.21462053060531602
106,5,"[690.0, 663.0, 118.0, 143.0]",0.204666763544082
217,1,"[365.0, 32.0, 1375.0, 967.0]",0.8583570122718811
